abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meandistance,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_fixationrate,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_mindistance,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_stddevfixationduration,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Non-relevant bars,Refs_proptransfrom_Refs,Refs_proptransfrom_Text,Refs_stddevfixationduration,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_mindistance,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevfixationduration,legend_timetofirstfixation,BarChartLit
0.0051253071078100005,588.86,-0.052433068930800006,0.557984490964,0.00447334179241,5.37708269959,1171.37134635,109.0,670.99,0.185762655026,0.04625,10.7465261133,1.1535600261399999,618.04890355,189.40876242099998,0.011754683475200001,0.00119721267797,1.7122235453999999,127.49006629,37.0554765292,564.86,-0.28367417321,1.08182972499,0.007555575762220001,633.37,0.135341662364,1.2939337080600002,11.8191861104,116.553656124,0.0697621366384,1.29418943292,116.127298238,12.2248562629,1.61804116083,0.00447785720154,998,656.38,0.168376105832,0.02,570.94,0,109,5,0,3,0.0492321589883,0.13953488372099998,0.0387596899225,0.240310077519,0.0,0.42635658914700003,0.131782945736,0.023255813953499998,-1.0,18628,752985,0.00421280043208,0.0,675,0.023333333333299996,569.81,1,1,3,0.284210526316,0.0105263157895,0.18947368421100003,0.0105263157895,0.326315789474,0.147368421053,0.0315789473684,115.000225861,0.0010565987767200001,15988,0.0,625,0.15968283123500002,0.01875,582.19,-0.195002772321,0,41,1,364,5,0,0,0.19105691056899998,0.09975669099760001,0.00243309002433,0.0121654501217,61.695552775100005,425,1.1810163433e-05,700,0.170114760752,0.035,0,852,5,1,0.414634146341,0.0,0.939360529217,0.0518191841235,67.2360301577,883,0.00429242119383,591,0.015,2,0,62,2,0.0433604336043,0.115942028986,0.115942028986,0.0,0.289855072464,0.0144927536232,0.0,-1,816,0.015625,5,23,0.08312958435210001,0.132029339853,0.0122249388753,0.555012224939,0.15158924205399998,0.05623471882640001,103.193063639,14905,0.0056363636363599996,408,177,569.01,-0.123717920626,1,0,6,1,1,0.027027027026999998,0.0,0.162162162162,0.027027027026999998,0.027027027026999998,0.21621621621599998,67.5270316244,15372,0
0.00541266248359,582.08,-0.0261224272046,0.493598469222,0.0037619966414099994,7.157706494610001,796.283308138,108.0,619.8,0.264226165927,0.0925,9.087596688460001,1.4478000594,584.412273335,215.374896093,-0.0043733702058299994,0.0018226325136700002,1.4153821537399998,150.375946439,45.6884103863,503.54,-0.19549243986499998,0.976023343743,0.005258270603100001,612.25,0.0389035597988,1.3448523378600001,11.9714418613,114.34014219,0.03740994395180001,1.26546530871,107.116961581,15.832149870599999,1.2504042836799998,0.00342178320098,1399,610.69,0.264226165927,0.025,544.58,0,53,2,2,3,0.022028262676599998,0.267857142857,0.035714285714300006,0.25,0.035714285714300006,0.303571428571,0.0535714285714,0.0535714285714,-1.0,14549,971485,0.00381617844665,0.0,1074,0.0188888888889,-1.0,1,2,0,0.297297297297,0.013513513513499999,0.135135135135,0.027027027026999998,0.337837837838,0.18918918918900002,0.0,-1.0,0.00189847484187,-1,0.0,750,0.13114972740800002,0.02375,504.77,-0.110807433535,0,73,2,296,6,0,2,0.165419783874,0.192612137203,0.00527704485488,0.0158311345646,103.29722832899999,350,0.0,1557,0.165931069294,0.04375,2,1119,5,0,0.515378221114,0.0016694490818,0.9340567612690001,0.057595993322199994,101.506620609,600,0.00376637247737,774,0.025,1,1,45,0,0.0278470490441,0.08,0.09,0.01,0.36,0.0,0.0,13699,924,0.025,5,8,0.110619469027,0.106194690265,0.0221238938053,0.517699115044,0.199115044248,0.0353982300885,0.0,13191,0.0037674919268000004,924,265,600.0,-1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0588235294118,0.294117647059,0.0,-1,0
0.00613686440711,573.34,0.0548563506123,0.66926433825,0.0046013899421499995,6.939920874789999,1044.33992763,125.0,630.68,0.37817145498000004,0.07,9.66981414476,1.34170976807,561.397431901,181.37937898099997,0.0792346461636,0.00158965081901,1.39858041474,121.515146567,41.5884955752,489.27,-0.25866132635,0.980656367294,0.0063585577965,564.98,0.30632365400899997,1.29365657971,23.382551938000002,134.39498544100002,0.0603351669885,1.23360287339,111.232659503,14.9435604992,1.29013433455,0.00550396494157,508,624.72,0.27039975352400003,0.03625,492.03,0,211,22,9,4,0.08399681528660001,0.12133891213400001,0.092050209205,0.326359832636,0.0376569037657,0.284518828452,0.12133891213400001,0.0167364016736,87.834232398,15473,996143,0.0049475628026899995,0.0,791,0.02625,494.41,6,5,3,0.316455696203,0.0379746835443,0.215189873418,0.0316455696203,0.272151898734,0.107594936709,0.018987341772200003,116.51557592299999,0.0014947938612499998,15914,0.0,666,0.303057844874,0.0625,490.85,-0.137826388354,2,64,2,357,15,4,1,0.178343949045,0.143820224719,0.00449438202247,0.033707865168499995,79.4914906875,375,0.0,558,0.330817222522,0.04,4,839,20,0,0.38017515923600004,0.00421496311907,0.884088514226,0.0632244467861,75.06766339810001,1965,0.0051098620337299994,500,0.02,3,1,79,3,0.0597133757962,0.113300492611,0.18226600985199998,0.00492610837438,0.28078817734,0.014778325123199999,0.0,15664,666,0.04125,7,21,0.10018903591700001,0.14366729678600001,0.013232514177700001,0.52741020794,0.15122873345899998,0.039697542533100004,91.07557158899999,15664,0.00499397279146,666,200,505.42,-0.0496495417084,3,0,2,1,3,0.0857142857143,0.0,0.0571428571429,0.0285714285714,0.0857142857143,0.28571428571400004,0.0,16222,1
0.0046244598313,620.86,0.0747324818778,0.36283749015699995,0.0034996137876399996,9.78798590285,1885.31045981,300.0,691.49,0.291745771488,0.09875,14.0240386201,1.3267057316500002,635.384341684,164.460557769,0.0382521249909,0.00324698948619,1.5327291325,159.556422152,47.1998556999,431.87,-0.293156713842,1.24544434581,0.005321219287659999,638.16,0.107801173628,1.2352039828599999,6.3996706224,110.41691208299999,0.043602506743199994,1.16962136577,143.96616008200002,26.234786066999998,1.2673511885200002,0.0069440392134,508,678.33,0.182205730066,0.035,618.86,0,119,5,3,15,0.0316069057105,0.025,0.03125,0.21875,0.01875,0.44375,0.16875,0.09375,69.4193227631,33901,1669522,0.00555984555985,0.0,575,0.02875,619.48,3,1,8,0.322222222222,0.0333333333333,0.133333333333,0.011111111111099999,0.3,0.111111111111,0.0888888888889,97.47285646,0.00327053736179,20777,0.0,583,0.240075940628,0.045,611.1,-0.185683465654,0,97,3,839,17,6,1,0.264541832669,0.100726895119,0.00311526479751,0.0176531671859,76.4860942464,866,0.0,550,0.291745771488,0.09875,2,1030,11,3,0.30969455511300004,0.00172265288544,0.887166236003,0.0921619293712,77.44584706399999,10684,0.00616323354765,600,0.03625,6,2,255,4,0.0799468791501,0.0251450676983,0.0464216634429,0.00386847195358,0.411992263056,0.00773694390716,88.5585305509,31469,791,0.04,13,90,0.031746031746,0.052631578947400004,0.0108604845447,0.6048454469510001,0.210526315789,0.07518796992480001,103.877714696,20669,0.0043871161273400005,791,227,618.66,-0.12367966862299999,5,2,7,2,10,0.0257731958763,0.0103092783505,0.036082474226800006,0.0103092783505,0.0515463917526,0.345360824742,142.712938301,26564,1
0.00370809488878,637.79,0.127657240466,0.371027535117,0.00334841304391,9.46835926218,992.0546918160001,92.0,680.97,0.5454633308,0.145555555556,12.543261472100001,1.1104947638200002,612.252876059,278.664819945,0.106619605947,0.0007075989926389999,1.5080734015000001,109.642510836,34.0628070925,540.56,-0.45783022391500006,1.04823024692,0.005021676733810001,605.42,0.17516696311299998,1.32696713642,23.050527745900002,119.528688518,0.039898971520800006,1.35515216731,109.499878472,11.3043892723,1.6160691703799999,0.0036491199774200006,1133,648.24,0.257610305352,0.023125,558.75,0,181,2,4,6,0.0334256694367,0.123287671233,0.009132420091319999,0.328767123288,0.0182648401826,0.33333333333299997,0.159817351598,0.027397260274,142.997338748,75023,2418295,0.00398878305855,0.0,666,0.026875,-1.0,4,5,4,0.272727272727,0.020202020201999998,0.13636363636399998,0.025252525252499998,0.37878787878799997,0.14646464646500001,0.020202020201999998,-1.0,0.00108347670903,-1,0.0,1099,0.24084216794799998,0.04,543.69,-0.00788520355526,2,126,0,937,13,5,0,0.206094182825,0.116343490305,0.0,0.012003693444100001,123.264057221,450,5.550979081689999e-07,2007,0.226868720111,0.085,2,2067,7,0,0.42363804247500003,0.0009090909090910001,0.939545454545,0.055,156.576546782,1124,0.0032269217471500005,1357,0.03,5,0,176,5,0.0465373961219,0.0871794871795,0.09230769230769999,0.0,0.34358974359,0.0128205128205,0.0,75523,1357,0.03,11,61,0.0667765869744,0.0626545754328,0.00906842539159,0.65539983512,0.146743610882,0.050288540807900003,166.073502043,75523,0.0033951053897300003,824,294,557.89,0.0396245190914,5,0,3,0,5,0.0434782608696,0.0,0.0260869565217,0.0,0.0434782608696,0.339130434783,0.0,82335,0
0.004238661713880001,606.55,0.013016261675,0.44019718898000004,0.0038030551396300003,6.96302412463,915.006226095,167.0,655.04,0.334140865299,0.0675,9.22727782976,1.1186599973,613.426795732,230.593765341,0.0305610980156,0.0013890800708399999,1.68538344165,119.632960554,37.652704577,580.96,-0.37946936497699996,1.00814413245,0.00636240729285,644.42,0.11385248986600001,1.25601101077,9.8738728128,117.51088953700001,0.0580697619419,1.28285398566,113.51634683399999,15.4955077996,1.32757409045,0.00392827972463,1282,641.11,0.28915239426,0.024444444444400002,588.25,0,303,6,7,1,0.0743740795287,0.08333333333330001,0.017857142857099998,0.443452380952,0.020833333333299998,0.303571428571,0.12797619047599998,0.0029761904761900003,159.20216020700002,37291,1466417,0.0037914902108600003,0.0,1058,0.0675,585.96,9,2,1,0.282828282828,0.0454545454545,0.166666666667,0.010101010100999999,0.32323232323199996,0.166666666667,0.00505050505051,153.099045219,0.00151645520242,39132,8.96111146458e-07,1083,0.309319639898,0.0211111111111,586.96,-0.134359764143,2,68,4,585,20,2,2,0.16912125675,0.09956076134700001,0.00585651537335,0.029282576866799997,116.46863661100001,442,0.0,1974,0.21313739147,0.0475,0,1542,15,0,0.40525282277900004,0.0,0.9379562043799999,0.0462287104623,108.901623663,2615,0.0034105252937199995,1566,0.051875,7,0,177,4,0.06897398134510001,0.09903381642510001,0.11835748792300001,0.0,0.328502415459,0.009661835748790001,0.0,39540,1566,0.05875,10,23,0.08278145695360001,0.11368653421599999,0.011037527593799999,0.537527593819,0.208609271523,0.0253863134658,161.843307549,37466,0.00427872860636,833,233,608.0,-0.10488455897900001,0,0,7,1,6,0.0,0.0,0.166666666667,0.0238095238095,0.14285714285700002,0.190476190476,0.0,37466,1
0.00579424976585,513.68,-0.0509045210874,0.592058792678,0.0044282563686099995,5.666261073609999,878.267219504,117.0,603.12,0.181023490224,0.0811111111111,11.487085421300002,1.31819325666,554.700641428,185.41887905599998,0.026506333357899998,0.0012916883680599998,1.34034582852,139.126853564,40.9071472205,469.87,-0.338758435836,0.977001466757,0.0058478522529,589.62,0.13825662289,1.32958096727,26.251629443000002,117.007589002,0.0419151559,1.27609058296,114.004331307,13.1609810421,1.54733733127,0.0063365407181400005,358,603.12,0.181023490224,0.02625,504.71,0,81,5,3,1,0.0398230088496,0.139784946237,0.05376344086019999,0.290322580645,0.0322580645161,0.344086021505,0.12903225806500002,0.010752688172,-1.0,19095,756227,0.0054405196914300005,0.0,450,0.0166666666667,518.77,1,1,2,0.297619047619,0.011904761904799999,0.107142857143,0.011904761904799999,0.369047619048,0.17857142857099997,0.0238095238095,-1.0,0.0012607457943,18196,0.0,691,0.159640056557,0.04125,469.87,-0.128213858191,0,68,1,369,2,1,0,0.222713864307,0.154195011338,0.0022675736961500002,0.00453514739229,0.0,17,0.0,625,0.148125899967,0.07375,0,902,3,0,0.489675516224,0.0,0.9213483146070001,0.073544433095,79.6976762396,3931,0.00516535855638,674,0.025,2,0,47,2,0.03785644051130001,0.0873786407767,0.15533980582499998,0.0,0.26213592233000005,0.0194174757282,0.0,18637,674,0.0811111111111,2,12,0.101265822785,0.160337552743,0.0084388185654,0.48945147679300005,0.172995780591,0.050632911392400004,97.6088617851,17930,0.00517976843388,425,193,505.11,-0.11012018355,1,1,3,0,2,0.047619047619,0.047619047619,0.14285714285700002,0.0,0.0952380952381,0.14285714285700002,0.0,28222,1
0.00438861360924,637.8,0.207880364259,0.34522139723899997,0.00362059999903,8.906639708239998,1109.32192046,142.0,644.03,0.419451765642,0.0425,11.612033634400001,1.21620452058,626.002436127,243.61387024599998,0.132673104263,0.00115697151717,1.47224855586,114.72071908299999,35.1932819383,611.8,-0.151791018092,1.05868224236,0.0052946484681099994,623.61,0.17518296586399998,1.30722210653,6.28100885704,102.30059991,0.07783201123360001,1.30515035452,108.843038724,13.3562330258,1.39170981007,0.00339556313084,1782,636.89,0.41560501289000007,0.0275,614.26,0,255,1,1,2,0.057046979865800006,0.123333333333,0.0033333333333300003,0.37,0.0033333333333300003,0.326666666667,0.166666666667,0.00666666666667,199.771483624,53354,1520136,0.00289448989572,0.0,1191,0.03375,614.74,1,0,4,0.286231884058,0.0036231884058,0.144927536232,0.0,0.34782608695699996,0.20289855072500002,0.0144927536232,-1.0,0.00113890949333,81110,0.0,1182,0.419451765642,0.02875,612.05,-0.10178323231000001,0,85,2,736,6,0,0,0.19239373601799997,0.102533172497,0.0024125452352199996,0.00723763570567,110.741042887,391,0.0,1149,0.33482320508900004,0.032222222222199996,1,1475,10,0,0.35883668903800003,0.000630914826498,0.930599369085,0.0586750788644,0.0,19878,0.00336998763039,3156,0.0425,3,1,240,4,0.0774049217002,0.08445297504799999,0.09404990403069999,0.00191938579655,0.345489443378,0.0076775431861800005,257.698616239,55061,3156,0.0425,9,53,0.075117370892,0.0758998435055,0.00704225352113,0.615023474178,0.17527386541499998,0.0414710485133,198.09775217700002,46476,0.0039573412033,1282,252,615.55,-0.07870271579589999,4,1,5,0,0,0.0454545454545,0.0113636363636,0.056818181818199996,0.0,0.0,0.352272727273,183.80757366900002,49690,0
0.0053646582149799995,603.18,0.09002326934260002,0.528371036672,0.00424031659266,7.42007441344,746.258240163,117.0,630.6,0.325660652568,0.095,10.9757544873,1.27260304271,602.845622534,192.855637924,0.037550528014599995,0.00167500747349,1.59390932301,124.073066405,37.645660586,583.58,-0.47101811929,0.888949936646,0.00667956957424,611.0,0.243908907367,1.2390894426299999,5.6378028937,127.15585187200001,0.0666202131445,1.19610794545,107.65110619200001,13.9000833311,1.3914060363799998,0.00446237545082,958,630.59,0.205437497861,0.095,-1.0,0,146,8,2,5,0.0569644947327,0.155688622754,0.0479041916168,0.377245508982,0.0119760479042,0.28143712574900004,0.0958083832335,0.0299401197605,152.187089941,-1,1023349,0.00488758553275,0.0,958,0.04,-1.0,5,3,1,0.39766081871299996,0.0292397660819,0.111111111111,0.017543859649099998,0.309941520468,0.12865497076,0.0058479532163699995,132.691787197,0.0020949056460499997,-1,1.3955331774100001e-06,691,0.325660652568,0.045,600.0,-1.0,3,62,2,316,14,5,0,0.16035895435,0.154228855721,0.00497512437811,0.034825870646800004,0.0,-1,1.3955331774100001e-06,683,0.311233874003,0.045,3,770,17,0,0.341786968396,0.00346020761246,0.888119953864,0.07266435986160001,76.66927117729999,-1,0.00462878213342,766,0.035,5,2,115,2,0.0690596956691,0.09469696969699999,0.08333333333330001,0.00757575757576,0.352272727273,0.00757575757576,126.92627154799999,-1,1008,0.07875,8,30,0.08176100628930001,0.08647798742139999,0.0125786163522,0.5613207547169999,0.19025157232700002,0.0471698113208,132.30744381899999,-1,0.00565948750197,350,176,600.0,-1.0,4,2,4,0,0,0.0909090909091,0.0454545454545,0.0909090909091,0.0,0.0,0.227272727273,0.0,-1,1
0.0043194934436899994,610.05,0.0152791553621,0.391082547879,0.00362057057855,7.56894364835,1151.59744356,141.0,711.75,0.167733213835,0.06625,10.6104459511,1.19964330639,603.702549256,239.94350697,-0.019966635739099996,0.0016781236272100002,1.64613818329,115.895352747,36.799741044499996,555.93,-0.266923037981,0.836443791605,0.0058943693116799995,602.46,0.112590256515,1.29327365957,25.2156238817,116.214209273,0.0568236320393,1.27978494772,112.537917702,14.445135914000002,1.42056108405,0.004780389619729999,958,625.21,0.0898843329127,0.01625,577.14,0,133,3,1,4,0.048789435069699995,0.130136986301,0.0205479452055,0.486301369863,0.00684931506849,0.239726027397,0.0890410958904,0.027397260274,139.39661641,34951,956352,0.00403493781449,0.0,849,0.01625,577.05,2,0,0,0.477272727273,0.022727272727299998,0.25,0.0,0.170454545455,0.0795454545455,0.0,157.550105409,0.0011561343722200001,34643,0.0,891,0.14502729023299998,0.0422222222222,555.93,-0.20204897054600002,2,69,2,339,6,1,1,0.15920763022700002,0.164285714286,0.0047619047619,0.0142857142857,119.71990019799999,424,0.0,1299,0.15800210372,0.06625,1,1187,6,0,0.472120322817,0.000787401574803,0.934645669291,0.0551181102362,143.088619508,3756,0.0036845671692399993,741,0.0544444444444,3,1,61,1,0.031914893617,0.0729927007299,0.0729927007299,0.0072992700729899995,0.372262773723,0.0072992700729899995,0.0,37241,841,0.0544444444444,4,16,0.06472491909389999,0.106796116505,0.0129449838188,0.53074433657,0.20388349514600002,0.0517799352751,0.0,36358,0.0039637599094,550,252,576.79,-0.127443792995,0,1,2,1,2,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.0645161290323,0.290322580645,0.0,41205,1
0.005414027793169999,534.16,0.106084163884,0.551888932218,0.00457784223469,7.840392606160001,717.578118582,117.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.1908608428799998,556.8557118059999,204.155647383,0.0982875790408,0.000938421772418,1.5384751304299997,113.787897017,36.6892405063,520.61,-0.12028355102800001,0.9708751433499999,0.0069458868364,585.29,0.186058386518,1.31516496798,15.896159112100001,112.087254695,0.0530332117299,1.3040882785299999,94.8274618927,11.9357159587,1.3367576603,0.0049395606602099995,716,588.28,0.24570017966899999,0.012777777777799999,533.82,0,123,4,2,1,0.0564738292011,0.07092198581560001,0.0283687943262,0.368794326241,0.0141843971631,0.33333333333299997,0.177304964539,0.00709219858156,-1.0,20128,775510,0.0053862412217899995,0.0,583,0.022222222222199998,-1.0,0,2,0,0.28260869565200003,0.0,0.14130434782600002,0.0217391304348,0.336956521739,0.217391304348,0.0,-1.0,0.00104455156678,-1,0.0,1407,0.222656759588,0.02875,522.39,-0.0619972531764,0,66,2,241,2,1,1,0.146923783287,0.210862619808,0.006389776357830001,0.006389776357830001,105.81045631,599,0.0,799,0.26467711385299997,0.0325,3,962,7,0,0.484848484848,0.0028846153846199996,0.925,0.0538461538462,92.5424457501,200,0.00392596747056,1299,0.02625,4,1,131,3,0.0835629017447,0.0639730639731,0.09427609427610001,0.0033670033669999998,0.373737373737,0.010101010100999999,0.0,20369,1299,0.03625,5,9,0.08,0.104444444444,0.011111111111099999,0.482222222222,0.284444444444,0.02,0.0,20369,0.00631458094145,283,158,600.0,-1.0,1,0,1,0,1,0.07142857142860001,0.0,0.07142857142860001,0.0,0.07142857142860001,0.14285714285700002,0.0,-1,0
0.00516235252554,648.74,0.0367384277471,0.51595806618,0.00405763213094,7.66679516735,911.2891747489999,133.0,703.36,0.209845211096,0.07875,12.9330278883,1.27875957236,632.294591365,184.23220339,-0.006480132862080001,0.0023640389158000002,1.5010103372999999,142.579864982,39.367898510799996,476.74,-0.182022891869,1.15631574616,0.00602860999953,623.68,0.055761151191999994,1.26949316014,24.2527538198,126.962088583,0.0355348984326,1.2140496672499999,121.729681317,15.392646313699998,1.6052187162600002,0.00571961055236,591,698.41,0.137558862005,0.04375,593.26,0,178,19,10,2,0.0603389830508,0.0765550239234,0.0909090909091,0.35885167464100004,0.047846889952199996,0.272727272727,0.143540669856,0.00956937799043,93.4919858193,26756,1152518,0.005456940350000001,0.0,866,0.03125,-1.0,11,1,0,0.26,0.11,0.17,0.01,0.3,0.15,0.0,128.473325437,0.0019374916446,-1,1.21279302595e-06,608,0.16799521951699997,0.0775,476.74,-0.163000168424,2,102,11,536,15,3,2,0.23186440678000003,0.152011922504,0.016393442623,0.022354694485800002,81.7680360106,482,2.4255860519099997e-06,750,0.209845211096,0.07875,11,1056,19,0,0.41593220339000003,0.008994276369580001,0.8634505314799998,0.09321340964839998,86.99506370649999,3830,0.0049407869604,650,0.032222222222199996,12,2,134,4,0.0657627118644,0.0596026490066,0.08609271523180001,0.00662251655629,0.350993377483,0.0132450331126,103.543713079,22726,675,0.044375,8,28,0.0521327014218,0.0995260663507,0.0126382306477,0.5466034755129999,0.211690363349,0.044233807267000005,104.677998325,158,0.005369345916039999,525,186,600.0,-1.0,2,1,2,2,6,0.0392156862745,0.019607843137299998,0.0392156862745,0.0392156862745,0.117647058824,0.254901960784,0.0,-1,0
0.00480032037806,551.24,0.0591647190101,0.47484042545500005,0.0037438093205399998,6.643889175959999,573.726437614,117.0,626.9,0.220759336261,0.05875,8.69282481233,1.28782091975,559.381153185,234.76585224,0.0898165817767,0.0012689051026500001,1.34330079018,130.03804903,41.8657017839,523.85,-0.5328155620080001,0.894230994489,0.00498517840583,626.9,0.038365411839199996,1.3951254649899998,19.7594232812,99.09413191200001,0.0432932017319,1.34931798396,95.8309874064,12.502005428499999,1.3431919418599998,0.0030581039755400003,516,606.93,0.110363013585,0.005,561.53,0,7,1,1,1,0.0020360674810899998,0.0,0.125,0.25,0.125,0.375,0.0,0.125,-1.0,-1,362166,0.00362796833773,0.0,433,0.05625,564.63,1,0,0,0.33333333333299997,0.08333333333330001,0.08333333333330001,0.0,0.416666666667,0.08333333333330001,0.0,110.37979887600001,0.00314941942094,11501,0.0,725,0.19836008238400002,0.03,524.96,-0.08323053777530001,0,126,0,558,4,1,0,0.206806282723,0.182873730044,0.0,0.005805515239479999,89.3914401801,375,0.0,1691,0.220759336261,0.035,0,1992,17,2,0.639325189063,0.0,0.9317118802619999,0.05659494855,128.379279548,841,0.00453001132503,508,0.00777777777778,3,1,7,1,0.00349040139616,0.0588235294118,0.0,0.0588235294118,0.235294117647,0.0588235294118,136.054467703,26424,1782,0.01875,6,11,0.0789473684211,0.013157894736799998,0.0789473684211,0.40789473684199995,0.09210526315789999,0.144736842105,0.0,11717,0.0039637599094,600,252,545.49,-0.0416319234335,0,1,0,1,0,0.0,0.0454545454545,0.0,0.0454545454545,0.0,0.363636363636,149.074581231,11925,1
0.00462116433005,600.0,0.0953040935034,0.41485993010600003,0.00354512412904,11.5981600694,789.779274925,133.0,661.98,0.31191273886,0.06,9.95001655268,1.31272817091,569.329622156,192.23971962599998,0.020994913007000002,0.00296211621408,1.5646946650799998,133.666913158,42.3250249252,539.92,-0.19486975216400002,0.936124969497,0.00546927461345,607.13,0.283304049851,1.2710573900700002,11.0367304605,114.364228731,0.053243996305099996,1.1851396042,108.807365325,19.0632428359,1.34053733177,0.0046825506128599995,816,609.63,0.15047799373600002,0.05625,-1.0,0,68,3,1,3,0.0317757009346,0.202702702703,0.0405405405405,0.351351351351,0.013513513513499999,0.256756756757,0.09459459459460001,0.0405405405405,108.929800755,-1,1080943,0.00408935010113,0.0,1091,0.0225,-1.0,4,0,1,0.46601941747599995,0.038834951456300004,0.11650485436899999,0.0,0.242718446602,0.126213592233,0.00970873786408,159.03301544,0.0018914060761400001,-1,0.0,558,0.27513013870499997,0.06,600.0,-1.0,0,66,2,257,4,0,0,0.161214953271,0.20060790273600002,0.0060790273556199995,0.012158054711200001,94.9561251193,-1,0.0,916,0.31191273886,0.04875,0,874,8,0,0.457943925234,0.0,0.912317327766,0.07515657620039999,91.9296206798,-1,0.00430954872868,675,0.0288888888889,0,1,46,1,0.0327102803738,0.118811881188,0.0990099009901,0.00990099009901,0.306930693069,0.00990099009901,0.0,-1,916,0.04625,2,9,0.0972222222222,0.08333333333330001,0.006944444444439999,0.618055555556,0.145833333333,0.03125,136.469893649,-1,0.00428790199081,625,233,600.0,-1.0,1,0,3,0,0,0.052631578947400004,0.0,0.157894736842,0.0,0.0,0.263157894737,174.122194052,-1,1
